idx,question,gold,retention,k,ans_unpruned,ans_random,ans_papit,ans_distill,acc_unpruned,acc_random,acc_papit,acc_distill
75,What type of beverage is being displayed?,"[{'answer': 'wine', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'wine', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'wine', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'wine', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'wine', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'wine', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'wine', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'wine', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'wine', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'wine', 'answer_confidence': 'yes', 'answer_id': 10}]",0.75,432,Wine,Wine,Wine,Wine,1.0,1.0,1.0,1.0
76,Why are some people wearing hats?,"[{'answer': ""they aren't"", 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'fashion', 'answer_confidence': 'no', 'answer_id': 2}
 {'answer': 'no hats', 'answer_confidence': 'maybe', 'answer_id': 3}
 {'answer': 'none are wearing hats', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'none are', 'answer_confidence': 'maybe', 'answer_id': 5}
 {'answer': 'style', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': ""nobody's wearing hats"", 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'nobody is wearing hats', 'answer_confidence': 'maybe', 'answer_id': 8}
 {'answer': 'to keep warm', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'they are not', 'answer_confidence': 'yes', 'answer_id': 10}]",0.25,144,They are not,They are not,Not wearing hats,Sunny,0.3333333333333333,0.3333333333333333,0.0,0.0
76,Why are some people wearing hats?,"[{'answer': ""they aren't"", 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'fashion', 'answer_confidence': 'no', 'answer_id': 2}
 {'answer': 'no hats', 'answer_confidence': 'maybe', 'answer_id': 3}
 {'answer': 'none are wearing hats', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'none are', 'answer_confidence': 'maybe', 'answer_id': 5}
 {'answer': 'style', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': ""nobody's wearing hats"", 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'nobody is wearing hats', 'answer_confidence': 'maybe', 'answer_id': 8}
 {'answer': 'to keep warm', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'they are not', 'answer_confidence': 'yes', 'answer_id': 10}]",0.5,288,They are not,They are not,Not wearing hats,They are not,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333
76,Why are some people wearing hats?,"[{'answer': ""they aren't"", 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'fashion', 'answer_confidence': 'no', 'answer_id': 2}
 {'answer': 'no hats', 'answer_confidence': 'maybe', 'answer_id': 3}
 {'answer': 'none are wearing hats', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'none are', 'answer_confidence': 'maybe', 'answer_id': 5}
 {'answer': 'style', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': ""nobody's wearing hats"", 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'nobody is wearing hats', 'answer_confidence': 'maybe', 'answer_id': 8}
 {'answer': 'to keep warm', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'they are not', 'answer_confidence': 'yes', 'answer_id': 10}]",0.75,432,They are not,They are not,They are not,They are not,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
77,What kind of event are the people involved in?,"[{'answer': 'wine tasting', 'answer_confidence': 'maybe', 'answer_id': 1}
 {'answer': 'wedding', 'answer_confidence': 'maybe', 'answer_id': 2}
 {'answer': 'wine', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'taste testing', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'alcohol show', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'wine', 'answer_confidence': 'maybe', 'answer_id': 6}
 {'answer': 'wine sale', 'answer_confidence': 'maybe', 'answer_id': 7}
 {'answer': 'wine tasting', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'wine tasting', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'wine tasting', 'answer_confidence': 'yes', 'answer_id': 10}]",0.25,144,Wine tasting,Wine tasting,Wine tasting,Party,1.0,1.0,1.0,0.0
77,What kind of event are the people involved in?,"[{'answer': 'wine tasting', 'answer_confidence': 'maybe', 'answer_id': 1}
 {'answer': 'wedding', 'answer_confidence': 'maybe', 'answer_id': 2}
 {'answer': 'wine', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'taste testing', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'alcohol show', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'wine', 'answer_confidence': 'maybe', 'answer_id': 6}
 {'answer': 'wine sale', 'answer_confidence': 'maybe', 'answer_id': 7}
 {'answer': 'wine tasting', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'wine tasting', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'wine tasting', 'answer_confidence': 'yes', 'answer_id': 10}]",0.5,288,Wine tasting,Wine tasting,Wine tasting,Wine tasting,1.0,1.0,1.0,1.0
77,What kind of event are the people involved in?,"[{'answer': 'wine tasting', 'answer_confidence': 'maybe', 'answer_id': 1}
 {'answer': 'wedding', 'answer_confidence': 'maybe', 'answer_id': 2}
 {'answer': 'wine', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'taste testing', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'alcohol show', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'wine', 'answer_confidence': 'maybe', 'answer_id': 6}
 {'answer': 'wine sale', 'answer_confidence': 'maybe', 'answer_id': 7}
 {'answer': 'wine tasting', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'wine tasting', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'wine tasting', 'answer_confidence': 'yes', 'answer_id': 10}]",0.75,432,Wine tasting,Wine tasting,Wine tasting,Wine tasting,1.0,1.0,1.0,1.0
78,How many skyscrapers are there?,"[{'answer': '2', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': '2', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': '2', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': '0', 'answer_confidence': 'maybe', 'answer_id': 4}
 {'answer': '2', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': '2', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': '2', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': '0', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': '0', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': '0', 'answer_confidence': 'yes', 'answer_id': 10}]",0.25,144,2,2,2,2,1.0,1.0,1.0,1.0
78,How many skyscrapers are there?,"[{'answer': '2', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': '2', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': '2', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': '0', 'answer_confidence': 'maybe', 'answer_id': 4}
 {'answer': '2', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': '2', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': '2', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': '0', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': '0', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': '0', 'answer_confidence': 'yes', 'answer_id': 10}]",0.5,288,2,2,2,2,1.0,1.0,1.0,1.0
78,How many skyscrapers are there?,"[{'answer': '2', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': '2', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': '2', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': '0', 'answer_confidence': 'maybe', 'answer_id': 4}
 {'answer': '2', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': '2', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': '2', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': '0', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': '0', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': '0', 'answer_confidence': 'yes', 'answer_id': 10}]",0.75,432,2,2,2,2,1.0,1.0,1.0,1.0
79,What is the color of the building in the background?,"[{'answer': 'gray', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'brown', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'brown', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'brown', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'brown', 'answer_confidence': 'maybe', 'answer_id': 5}
 {'answer': 'brown', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'brown', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'brown', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'brown', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'brown', 'answer_confidence': 'yes', 'answer_id': 10}]",0.25,144,Brown,Brown,Brown,Brown,1.0,1.0,1.0,1.0
79,What is the color of the building in the background?,"[{'answer': 'gray', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'brown', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'brown', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'brown', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'brown', 'answer_confidence': 'maybe', 'answer_id': 5}
 {'answer': 'brown', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'brown', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'brown', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'brown', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'brown', 'answer_confidence': 'yes', 'answer_id': 10}]",0.5,288,Brown,Brown,Brown,Brown,1.0,1.0,1.0,1.0
79,What is the color of the building in the background?,"[{'answer': 'gray', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'brown', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'brown', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'brown', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'brown', 'answer_confidence': 'maybe', 'answer_id': 5}
 {'answer': 'brown', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'brown', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'brown', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'brown', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'brown', 'answer_confidence': 'yes', 'answer_id': 10}]",0.75,432,Brown,Brown,Brown,Brown,1.0,1.0,1.0,1.0
80,Is there a tree in front of the building?,"[{'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 10}]",0.25,144,Yes,Yes,Yes,No,1.0,1.0,1.0,0.0
80,Is there a tree in front of the building?,"[{'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 10}]",0.5,288,Yes,Yes,Yes,No,1.0,1.0,1.0,0.0
80,Is there a tree in front of the building?,"[{'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 10}]",0.75,432,Yes,Yes,Yes,Yes,1.0,1.0,1.0,1.0
81,Is there a person riding a bike?,"[{'answer': 'no', 'answer_confidence': 'maybe', 'answer_id': 1}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 10}]",0.25,144,No,No,No,No,1.0,1.0,1.0,1.0
81,Is there a person riding a bike?,"[{'answer': 'no', 'answer_confidence': 'maybe', 'answer_id': 1}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 10}]",0.5,288,No,No,No,No,1.0,1.0,1.0,1.0
81,Is there a person riding a bike?,"[{'answer': 'no', 'answer_confidence': 'maybe', 'answer_id': 1}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 10}]",0.75,432,No,No,Yes,No,1.0,1.0,1.0,1.0
82,Are there lights on in the two buildings?,"[{'answer': 'yes', 'answer_confidence': 'maybe', 'answer_id': 1}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': '2', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'yes', 'answer_confidence': 'maybe', 'answer_id': 6}
 {'answer': 'no', 'answer_confidence': 'maybe', 'answer_id': 7}
 {'answer': 'yes', 'answer_confidence': 'maybe', 'answer_id': 8}
 {'answer': 'yes', 'answer_confidence': 'maybe', 'answer_id': 9}
 {'answer': 'yes', 'answer_confidence': 'maybe', 'answer_id': 10}]",0.25,144,No,No,No,No,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
82,Are there lights on in the two buildings?,"[{'answer': 'yes', 'answer_confidence': 'maybe', 'answer_id': 1}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': '2', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'yes', 'answer_confidence': 'maybe', 'answer_id': 6}
 {'answer': 'no', 'answer_confidence': 'maybe', 'answer_id': 7}
 {'answer': 'yes', 'answer_confidence': 'maybe', 'answer_id': 8}
 {'answer': 'yes', 'answer_confidence': 'maybe', 'answer_id': 9}
 {'answer': 'yes', 'answer_confidence': 'maybe', 'answer_id': 10}]",0.5,288,No,No,No,No,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
82,Are there lights on in the two buildings?,"[{'answer': 'yes', 'answer_confidence': 'maybe', 'answer_id': 1}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': '2', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'yes', 'answer_confidence': 'maybe', 'answer_id': 6}
 {'answer': 'no', 'answer_confidence': 'maybe', 'answer_id': 7}
 {'answer': 'yes', 'answer_confidence': 'maybe', 'answer_id': 8}
 {'answer': 'yes', 'answer_confidence': 'maybe', 'answer_id': 9}
 {'answer': 'yes', 'answer_confidence': 'maybe', 'answer_id': 10}]",0.75,432,No,No,No,No,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
83,How many stories is the building on the left?,"[{'answer': '3', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': '3', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': '4', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': '3', 'answer_confidence': 'maybe', 'answer_id': 4}
 {'answer': '5', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': '5', 'answer_confidence': 'maybe', 'answer_id': 6}
 {'answer': 'many', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': '3', 'answer_confidence': 'maybe', 'answer_id': 8}
 {'answer': '6', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': '3', 'answer_confidence': 'maybe', 'answer_id': 10}]",0.25,144,5,5,10,10,0.6666666666666666,0.6666666666666666,0.0,0.0
83,How many stories is the building on the left?,"[{'answer': '3', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': '3', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': '4', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': '3', 'answer_confidence': 'maybe', 'answer_id': 4}
 {'answer': '5', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': '5', 'answer_confidence': 'maybe', 'answer_id': 6}
 {'answer': 'many', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': '3', 'answer_confidence': 'maybe', 'answer_id': 8}
 {'answer': '6', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': '3', 'answer_confidence': 'maybe', 'answer_id': 10}]",0.5,288,5,10,10,10,0.6666666666666666,0.0,0.0,0.0
83,How many stories is the building on the left?,"[{'answer': '3', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': '3', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': '4', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': '3', 'answer_confidence': 'maybe', 'answer_id': 4}
 {'answer': '5', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': '5', 'answer_confidence': 'maybe', 'answer_id': 6}
 {'answer': 'many', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': '3', 'answer_confidence': 'maybe', 'answer_id': 8}
 {'answer': '6', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': '3', 'answer_confidence': 'maybe', 'answer_id': 10}]",0.75,432,5,10,10,10,0.6666666666666666,0.0,0.0,0.0
84,Is this a hospital?,"[{'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'no', 'answer_confidence': 'maybe', 'answer_id': 2}
 {'answer': 'yes', 'answer_confidence': 'maybe', 'answer_id': 3}
 {'answer': 'yes', 'answer_confidence': 'maybe', 'answer_id': 4}
 {'answer': 'yes', 'answer_confidence': 'maybe', 'answer_id': 5}
 {'answer': 'no', 'answer_confidence': 'maybe', 'answer_id': 6}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'yes', 'answer_confidence': 'maybe', 'answer_id': 8}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'maybe', 'answer_confidence': 'yes', 'answer_id': 10}]",0.25,144,Yes,Yes,Yes,Yes,1.0,1.0,1.0,1.0
84,Is this a hospital?,"[{'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'no', 'answer_confidence': 'maybe', 'answer_id': 2}
 {'answer': 'yes', 'answer_confidence': 'maybe', 'answer_id': 3}
 {'answer': 'yes', 'answer_confidence': 'maybe', 'answer_id': 4}
 {'answer': 'yes', 'answer_confidence': 'maybe', 'answer_id': 5}
 {'answer': 'no', 'answer_confidence': 'maybe', 'answer_id': 6}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'yes', 'answer_confidence': 'maybe', 'answer_id': 8}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'maybe', 'answer_confidence': 'yes', 'answer_id': 10}]",0.5,288,Yes,Yes,Yes,Yes,1.0,1.0,1.0,1.0
84,Is this a hospital?,"[{'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'no', 'answer_confidence': 'maybe', 'answer_id': 2}
 {'answer': 'yes', 'answer_confidence': 'maybe', 'answer_id': 3}
 {'answer': 'yes', 'answer_confidence': 'maybe', 'answer_id': 4}
 {'answer': 'yes', 'answer_confidence': 'maybe', 'answer_id': 5}
 {'answer': 'no', 'answer_confidence': 'maybe', 'answer_id': 6}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'yes', 'answer_confidence': 'maybe', 'answer_id': 8}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'maybe', 'answer_confidence': 'yes', 'answer_id': 10}]",0.75,432,Yes,Yes,Yes,Yes,1.0,1.0,1.0,1.0
85,How many umbrellas do you see?,"[{'answer': '0', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': '0', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': '0', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': '0', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': '0', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': '0', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': '0', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': '0', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': '0', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': '0', 'answer_confidence': 'yes', 'answer_id': 10}]",0.25,144,0,0,0,0,1.0,1.0,1.0,1.0
85,How many umbrellas do you see?,"[{'answer': '0', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': '0', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': '0', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': '0', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': '0', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': '0', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': '0', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': '0', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': '0', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': '0', 'answer_confidence': 'yes', 'answer_id': 10}]",0.5,288,0,0,0,0,1.0,1.0,1.0,1.0
85,How many umbrellas do you see?,"[{'answer': '0', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': '0', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': '0', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': '0', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': '0', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': '0', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': '0', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': '0', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': '0', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': '0', 'answer_confidence': 'yes', 'answer_id': 10}]",0.75,432,0,0,0,0,1.0,1.0,1.0,1.0
86,How many colors is the building on the right painted?,"[{'answer': '1', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': '2', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'brown', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': '2', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': '1', 'answer_confidence': 'maybe', 'answer_id': 7}
 {'answer': '2', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': '2', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 10}]",0.25,144,2,3,3,2,1.0,0.0,0.0,1.0
86,How many colors is the building on the right painted?,"[{'answer': '1', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': '2', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'brown', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': '2', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': '1', 'answer_confidence': 'maybe', 'answer_id': 7}
 {'answer': '2', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': '2', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 10}]",0.5,288,2,2,2,2,1.0,1.0,1.0,1.0
