shard,idx_in_shard,image_path,question,source
195,54,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00006-of-00136_1093.jpg,What color is the rose?,vqav2
195,55,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00006-of-00136_2779.jpg,Is anyone not wearing a tie?,vqav2
195,56,/opt/dlami/nvme/data/raw_distill/gqa_train/2320907.jpg,Are there CDs or umbrellas?,gqa
195,57,/opt/dlami/nvme/data/raw_distill/gqa_train/2373795.jpg,What is the piece of clothing that is tan?,gqa
195,58,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00006-of-00020_138.jpg,is this a self service place?,textvqa
195,59,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00002-of-00136_127.jpg,Is the man trying to steal something off the truck?,vqav2
195,60,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00003-of-00020_208.jpg,what country is the ale?,textvqa
195,61,/opt/dlami/nvme/data/raw_distill/gqa_train/2400374.jpg,Is he in front of a house?,gqa
195,62,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00008-of-00020_662.jpg,what is the parking limit here?,textvqa
195,63,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00003-of-00020_1468.jpg,what beer is this?,textvqa
195,64,/opt/dlami/nvme/data/raw_distill/gqa_train/2414325.jpg,What kind of furniture is made of the same material as the white door next to the TV?,gqa
195,65,/opt/dlami/nvme/data/raw_distill/gqa_train/2342320.jpg,Is there a banana near the orange?,gqa
195,66,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00008-of-00020_1601.jpg,what is quote displayed?,textvqa
195,67,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00001-of-00136_1835.jpg,How tall is the man?,vqav2
195,68,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00002-of-00020_1438.jpg,who wrote the top book?,textvqa
195,69,/opt/dlami/nvme/data/raw_distill/gqa_train/2370011.jpg,Is the box on the right?,gqa
195,70,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00006-of-00020_1719.jpg,what type of dog?,textvqa
195,71,/opt/dlami/nvme/data/raw_distill/gqa_train/2408418.jpg,Does the lamb that is lying-down look small?,gqa
195,72,/opt/dlami/nvme/data/raw_distill/gqa_train/2356595.jpg,What color do you think the vegetables in the center are?,gqa
195,73,/opt/dlami/nvme/data/raw_distill/gqa_train/2328082.jpg,Are there any towels or sheets?,gqa
195,74,/opt/dlami/nvme/data/raw_distill/gqa_train/224.jpg,Which color is the van that is in the middle of the picture?,gqa
195,75,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00008-of-00136_1741.jpg,Are the animals in the snow?,vqav2
195,76,/opt/dlami/nvme/data/raw_distill/gqa_train/2404207.jpg,On which side is the office chair?,gqa
195,77,/opt/dlami/nvme/data/raw_distill/gqa_train/2331692.jpg,What is the color of the tent to the right of the kite?,gqa
195,78,/opt/dlami/nvme/data/raw_distill/gqa_train/2406440.jpg,What kind of clothing is white?,gqa
195,79,/opt/dlami/nvme/data/raw_distill/gqa_train/2335951.jpg,Are the brown beans in the top of the photo?,gqa
195,80,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00008-of-00136_1932.jpg,What brand are his socks?,vqav2
195,81,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00004-of-00136_170.jpg,What is on the wall?,vqav2
195,82,/opt/dlami/nvme/data/raw_distill/gqa_train/2341573.jpg,Is there any laptop to the right of the chair on the right side?,gqa
195,83,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00005-of-00136_2867.jpg,What is directly beneath the suitcase?,vqav2
195,84,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00001-of-00136_3107.jpg,Is this a living room?,vqav2
195,85,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00000-of-00136_2074.jpg,Where is the clock?,vqav2
195,86,/opt/dlami/nvme/data/raw_distill/gqa_train/2367266.jpg,Which room is it?,gqa
195,87,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00008-of-00136_2597.jpg,Is the man relaxing?,vqav2
195,88,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00006-of-00020_1041.jpg,what is the brand of the beer?,textvqa
195,89,/opt/dlami/nvme/data/raw_distill/gqa_train/713202.jpg,Are the trousers black or white?,gqa
195,90,/opt/dlami/nvme/data/raw_distill/gqa_train/2385455.jpg,Is the old person holding a skateboard?,gqa
195,91,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00001-of-00020_40.jpg,what kind of rate is the parking?,textvqa
195,92,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00008-of-00020_251.jpg,what does the cup on the right say?,textvqa
195,93,/opt/dlami/nvme/data/raw_distill/gqa_train/2336279.jpg,Are there both DVD players and batteries in this picture?,gqa
195,94,/opt/dlami/nvme/data/raw_distill/gqa_train/3252.jpg,Are there both flags and boats in the photo?,gqa
195,95,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00002-of-00136_2616.jpg,Is that a book that the man is holding?,vqav2
195,96,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00000-of-00020_1030.jpg,what number is the small hand pointing to?,textvqa
195,97,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00001-of-00020_161.jpg,what is the name of the green book?,textvqa
195,98,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00000-of-00136_771.jpg,What color is the plate?,vqav2
195,99,/opt/dlami/nvme/data/raw_distill/gqa_train/2356042.jpg,Are there both doors and windows in this image?,gqa
196,0,/opt/dlami/nvme/data/raw_distill/gqa_train/2375619.jpg,Is the shelf on the right side?,gqa
196,1,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00007-of-00136_937.jpg,Did he just hit the ball?,vqav2
196,2,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00003-of-00136_542.jpg,How many lights are there?,vqav2
196,3,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00000-of-00136_625.jpg,What time is it?,vqav2
196,4,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00008-of-00136_1092.jpg,What color is the Frisbee?,vqav2
196,5,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00000-of-00136_342.jpg,How many people can eat this cake?,vqav2
196,6,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00001-of-00136_368.jpg,Is the surfer on the right a male or a female?,vqav2
196,7,/opt/dlami/nvme/data/raw_distill/gqa_train/2392008.jpg,Are there any animals in the field the trees are behind of?,gqa
196,8,/opt/dlami/nvme/data/raw_distill/gqa_train/2373201.jpg,Are there both benches and mats in the photograph?,gqa
196,9,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00001-of-00136_3252.jpg,Are these kites or balloons?,vqav2
196,10,/opt/dlami/nvme/data/raw_distill/gqa_train/2354930.jpg,Are there both plates and spoons in this photo?,gqa
196,11,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00008-of-00020_347.jpg,what color is that font written in?,textvqa
196,12,/opt/dlami/nvme/data/raw_distill/gqa_train/2331343.jpg,What appliance is right of the stove?,gqa
196,13,/opt/dlami/nvme/data/raw_distill/gqa_train/2412961.jpg,Do you see any full coffee pots or bowls?,gqa
196,14,/opt/dlami/nvme/data/raw_distill/gqa_train/2395212.jpg,Is the man to the left of the people wearing a cap?,gqa
196,15,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00005-of-00020_1398.jpg,what version of android does this phone use?,textvqa
196,16,/opt/dlami/nvme/data/raw_distill/gqa_train/2372170.jpg,What is the cat on?,gqa
196,17,/opt/dlami/nvme/data/raw_distill/gqa_train/2353412.jpg,What kind of device is to the right of the notebook that is on the left?,gqa
196,18,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00004-of-00020_1329.jpg,what is on the front license plate of this bus?,textvqa
196,19,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00008-of-00020_134.jpg,what is in the bottle?,textvqa
196,20,/opt/dlami/nvme/data/raw_distill/gqa_train/2387365.jpg,What bag is to the left of the bus?,gqa
196,21,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00002-of-00020_40.jpg,what kind of course is shown?,textvqa
196,22,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00003-of-00136_1342.jpg,What type of birds are these?,vqav2
196,23,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00001-of-00020_326.jpg,what percent is the chocolate bar?,textvqa
196,24,/opt/dlami/nvme/data/raw_distill/gqa_train/2362238.jpg,Who is wearing the wetsuit?,gqa
196,25,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00008-of-00136_1385.jpg,Are apples in this picture?,vqav2
196,26,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00005-of-00136_2089.jpg,Are these people tourists?,vqav2
196,27,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00003-of-00136_631.jpg,Where are the suitcases?,vqav2
196,28,/opt/dlami/nvme/data/raw_distill/gqa_train/2392080.jpg,Do you see any buses that are blue?,gqa
196,29,/opt/dlami/nvme/data/raw_distill/gqa_train/2355764.jpg,Is there any pillow in this image?,gqa
196,30,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00002-of-00020_925.jpg,who wrote this?,textvqa
196,31,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00004-of-00136_1200.jpg,Is that tigger behind the bear?,vqav2
196,32,/opt/dlami/nvme/data/raw_distill/gqa_train/2345802.jpg,Is the happy person wearing a hat?,gqa
196,33,/opt/dlami/nvme/data/raw_distill/gqa_train/2409231.jpg,Who is in front of the umpire that is on the field?,gqa
196,34,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00003-of-00136_2537.jpg,Is the person taking this picture flying first class?,vqav2
196,35,/opt/dlami/nvme/data/raw_distill/gqa_train/2389697.jpg,What pieces of furniture are to the right of the shelf?,gqa
196,36,/opt/dlami/nvme/data/raw_distill/gqa_train/2398291.jpg,Is the bird small and brown?,gqa
196,37,/opt/dlami/nvme/data/raw_distill/gqa_train/2354216.jpg,Is the brush in the cup?,gqa
196,38,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00007-of-00136_56.jpg,What color is the bear?,vqav2
196,39,/opt/dlami/nvme/data/raw_distill/gqa_train/2353644.jpg,What is the animal on the soap that is to the left of the woman?,gqa
196,40,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00004-of-00020_1128.jpg,how often does the theater offer a change of play?,textvqa
196,41,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00006-of-00136_2682.jpg,What is the cat looking at?,vqav2
196,42,/opt/dlami/nvme/data/raw_distill/gqa_train/2384087.jpg,What color is the car on the right?,gqa
196,43,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00009-of-00020_758.jpg,what poker card is shown in the bottom left corner of this picture?,textvqa
196,44,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00000-of-00020_944.jpg,what is the number?,textvqa
196,45,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00008-of-00020_944.jpg,who makes perfume no. 5?,textvqa
196,46,/opt/dlami/nvme/data/raw_distill/gqa_train/1159713.jpg,What is the woman to the right of the man wearing?,gqa
196,47,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00008-of-00136_1821.jpg,Does this person have short hair?,vqav2
196,48,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00001-of-00136_2454.jpg,Which part of the mountain is not covered with snow?,vqav2
196,49,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00001-of-00136_3244.jpg,How many balloon floats are there?,vqav2
196,50,/opt/dlami/nvme/data/raw_distill/gqa_train/2381467.jpg,What kind of vehicle is white?,gqa
196,51,/opt/dlami/nvme/data/raw_distill/gqa_train/2402415.jpg,Does the boy walk behind the umbrella to the right of the bag?,gqa
196,52,/opt/dlami/nvme/data/raw_distill/gqa_train/2390585.jpg,What is in front of the tall trees?,gqa
196,53,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00000-of-00136_2162.jpg,What color is the dog?,vqav2
196,54,/opt/dlami/nvme/data/raw_distill/gqa_train/2341028.jpg,Is the fence to the left of the bus the driver is on?,gqa
196,55,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00000-of-00136_1368.jpg,What is the animal?,vqav2
196,56,/opt/dlami/nvme/data/raw_distill/gqa_train/2406866.jpg,Which place is it?,gqa
196,57,/opt/dlami/nvme/data/raw_distill/gqa_train/2412468.jpg,Are there any candles on the cake made of glass?,gqa
196,58,/opt/dlami/nvme/data/raw_distill/gqa_train/2393153.jpg,What kind of animal is patterned?,gqa
196,59,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00003-of-00136_1221.jpg,Which room is it?,vqav2
196,60,/opt/dlami/nvme/data/raw_distill/gqa_train/2384280.jpg,Is the garbage bin on the left side?,gqa
196,61,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00002-of-00136_2111.jpg,Is there lots of traffic there?,vqav2
196,62,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00000-of-00020_534.jpg,what is the lieutenant's name?,textvqa
196,63,/opt/dlami/nvme/data/raw_distill/gqa_train/2341513.jpg,Which side of the picture is the lady on?,gqa
196,64,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00008-of-00020_878.jpg,what name is on the green sign at the top?,textvqa
196,65,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00002-of-00136_1584.jpg,Do the children ski with poles?,vqav2
196,66,/opt/dlami/nvme/data/raw_distill/gqa_train/2408485.jpg,Is that a black bus?,gqa
196,67,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00005-of-00136_2695.jpg,How old does the person in the front of the photograph look?,vqav2
196,68,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00000-of-00136_662.jpg,How many ski boards are in the picture?,vqav2
196,69,/opt/dlami/nvme/data/raw_distill/gqa_train/2373877.jpg,What is the bottle made of?,gqa
196,70,/opt/dlami/nvme/data/raw_distill/gqa_train/2348422.jpg,What color are the cherries to the right of the berries?,gqa
196,71,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00000-of-00020_344.jpg,what is the name of the plane?,textvqa
196,72,/opt/dlami/nvme/data/raw_distill/gqa_train/2367099.jpg,What is the white article of clothing?,gqa
196,73,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00007-of-00020_604.jpg,what brand created this cell phone?,textvqa
196,74,/opt/dlami/nvme/data/raw_distill/gqa_train/2369231.jpg,Does the boy shirt look black?,gqa
196,75,/opt/dlami/nvme/data/raw_distill/gqa_train/2395437.jpg,Are there any white refrigerators or dishwashers?,gqa
196,76,/opt/dlami/nvme/data/raw_distill/gqa_train/2372557.jpg,What color is the shirt?,gqa
196,77,/opt/dlami/nvme/data/raw_distill/gqa_train/2368195.jpg,Who wears the jeans?,gqa
196,78,/opt/dlami/nvme/data/raw_distill/gqa_train/2405300.jpg,What is covering the snowy mountains?,gqa
196,79,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00010-of-00020_1079.jpg,what number comes after the 5?,textvqa
196,80,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00009-of-00020_1471.jpg,where is the greeting coming from?,textvqa
196,81,/opt/dlami/nvme/data/raw_distill/gqa_train/2417152.jpg,Is the skateboard in the top part or in the bottom?,gqa
196,82,/opt/dlami/nvme/data/raw_distill/gqa_train/2412420.jpg,Are there glass windows or doors?,gqa
196,83,/opt/dlami/nvme/data/raw_distill/gqa_train/4306.jpg,On which side of the picture is the sponge?,gqa
196,84,/opt/dlami/nvme/data/raw_distill/gqa_train/2375813.jpg,Are there orange fences or packets?,gqa
196,85,/opt/dlami/nvme/data/raw_distill/gqa_train/2334909.jpg,On which side of the photo is the bench?,gqa
196,86,/opt/dlami/nvme/data/raw_distill/gqa_train/2402099.jpg,Are there any pots to the left of the animal that is made of rubber?,gqa
196,87,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00007-of-00136_3170.jpg,What color is the water?,vqav2
196,88,/opt/dlami/nvme/data/raw_distill/gqa_train/2376314.jpg,Is the garbage basket small?,gqa
196,89,/opt/dlami/nvme/data/raw_distill/gqa_train/2340208.jpg,Do you see any diapers or trays?,gqa
196,90,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00000-of-00136_1183.jpg,How many people are there?,vqav2
196,91,/opt/dlami/nvme/data/raw_distill/gqa_train/2398655.jpg,What is on the old building?,gqa
196,92,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00000-of-00136_1732.jpg,Is the clock tower tall?,vqav2
196,93,/opt/dlami/nvme/data/raw_distill/gqa_train/2346238.jpg,Is the keyboard on the right side of the picture?,gqa
196,94,/opt/dlami/nvme/data/raw_distill/gqa_train/2360667.jpg,Behind what device is the man?,gqa
196,95,/opt/dlami/nvme/data/raw_distill/gqa_train/2336559.jpg,Are there toilet papers in the bathroom?,gqa
196,96,/opt/dlami/nvme/data/raw_distill/gqa_train/2389498.jpg,What color is the cart?,gqa
196,97,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00002-of-00136_414.jpg,How many sinks are there?,vqav2
196,98,/opt/dlami/nvme/data/raw_distill/gqa_train/2346555.jpg,Who is walking on the ground?,gqa
196,99,/opt/dlami/nvme/data/raw_distill/gqa_train/2380754.jpg,Are there both bats and notebooks in this image?,gqa
197,0,/opt/dlami/nvme/data/raw_distill/gqa_train/2353109.jpg,Who is standing in the rain?,gqa
197,1,/opt/dlami/nvme/data/raw_distill/gqa_train/150496.jpg,Is this a bed or a couch?,gqa
197,2,/opt/dlami/nvme/data/raw_distill/gqa_train/2380148.jpg,What is the grass on?,gqa
197,3,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00000-of-00136_2467.jpg,What is this county?,vqav2
197,4,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00003-of-00136_1711.jpg,What is the hooded person doing?,vqav2
197,5,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00006-of-00020_279.jpg,what is on the wall?,textvqa
197,6,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00005-of-00136_1773.jpg,What is she holding in this photo?,vqav2
197,7,/opt/dlami/nvme/data/raw_distill/gqa_train/2338226.jpg,What is the water on?,gqa
197,8,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00002-of-00136_3128.jpg,What is behind the giraffes?,vqav2
197,9,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00008-of-00020_833.jpg,what brand is this?,textvqa
197,10,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00010-of-00020_178.jpg,what is the last name on the bottom of the poster?,textvqa
197,11,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00007-of-00136_1167.jpg,How high is  the man?,vqav2
197,12,/opt/dlami/nvme/data/raw_distill/gqa_train/2371645.jpg,Is the man on the right side of the image?,gqa
197,13,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00008-of-00020_580.jpg,what brand of type writer is this?,textvqa
197,14,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00006-of-00136_90.jpg,What is on the tray?,vqav2
197,15,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00006-of-00136_2716.jpg,What is in his hands?,vqav2
197,16,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00001-of-00136_2266.jpg,How often does the logo appear?,vqav2
197,17,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00005-of-00136_1102.jpg,Is the cat young?,vqav2
197,18,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00002-of-00136_1557.jpg,Is this a deep dish pizza?,vqav2
197,19,/opt/dlami/nvme/data/raw_distill/gqa_train/2392671.jpg,What does the man to the right of the pot wear?,gqa
197,20,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00004-of-00020_250.jpg,what brand of whiskey?,textvqa
197,21,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00006-of-00136_1924.jpg,How many vehicles are in the image?,vqav2
197,22,/opt/dlami/nvme/data/raw_distill/gqa_train/2412284.jpg,Is the tennis player wearing a helmet?,gqa
197,23,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00001-of-00020_723.jpg,what is the name of the blue book?,textvqa
197,24,/opt/dlami/nvme/data/raw_distill/gqa_train/2398563.jpg,What is the color of the grass?,gqa
197,25,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00005-of-00136_910.jpg,What color is the man's water bottle?,vqav2
197,26,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00005-of-00020_240.jpg,what is the slogan on the top of the penny?,textvqa
197,27,/opt/dlami/nvme/data/raw_distill/gqa_train/2404750.jpg,"Who is taller, the girl or the man?",gqa
197,28,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00001-of-00136_1614.jpg,Is the plane white and red?,vqav2
197,29,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00008-of-00136_2015.jpg,What are the sticks the people are holding on the snow?,vqav2
197,30,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00002-of-00020_1558.jpg,what is the slogan on the sign?,textvqa
197,31,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00007-of-00020_1408.jpg,what is the brand of phone on the right?,textvqa
197,32,/opt/dlami/nvme/data/raw_distill/gqa_train/2382725.jpg,Of which color is this plate?,gqa
197,33,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00003-of-00136_181.jpg,How many different vegetables are there?,vqav2
197,34,/opt/dlami/nvme/data/raw_distill/gqa_train/2345801.jpg,What color are the clouds in the sky?,gqa
197,35,/opt/dlami/nvme/data/raw_distill/gqa_train/2411342.jpg,What kind of vehicle is to the right of the car?,gqa
197,36,/opt/dlami/nvme/data/raw_distill/gqa_train/2318829.jpg,What is the device to the right of the red house?,gqa
197,37,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00004-of-00020_1161.jpg,what is the name of the hotel?,textvqa
197,38,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00001-of-00020_602.jpg,what was he getting used to in the top right box?,textvqa
197,39,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00007-of-00136_10.jpg,Were these flowers given for a special occasion?,vqav2
197,40,/opt/dlami/nvme/data/raw_distill/gqa_train/2413470.jpg,Is there a boat in the image that is not blue?,gqa
197,41,/opt/dlami/nvme/data/raw_distill/gqa_train/2353817.jpg,Is the woman in the bottom or in the top?,gqa
197,42,/opt/dlami/nvme/data/raw_distill/gqa_train/2350675.jpg,What clothing item isn't military?,gqa
197,43,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00000-of-00020_392.jpg,what does the engine say?,textvqa
197,44,/opt/dlami/nvme/data/raw_distill/gqa_train/2392073.jpg,Is the brown tree behind or in front of the black thing that is next to the shrub?,gqa
197,45,/opt/dlami/nvme/data/raw_distill/gqa_train/2417080.jpg,What is the material of the black building?,gqa
197,46,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00003-of-00136_354.jpg,What device is being demonstrated?,vqav2
197,47,/opt/dlami/nvme/data/raw_distill/gqa_train/1766.jpg,Who wears a shirt?,gqa
197,48,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00004-of-00136_1638.jpg,What kind of television is in the photo?,vqav2
197,49,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00001-of-00136_2992.jpg,What is the man holding in the left hand?,vqav2
197,50,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00001-of-00136_514.jpg,Why is the smoke coming from the nose wheels?,vqav2
197,51,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00008-of-00020_1441.jpg,who is this picture frame meant to be used for?,textvqa
197,52,/opt/dlami/nvme/data/raw_distill/gqa_train/2389713.jpg,Are the trees behind the bus leafy or bare?,gqa
197,53,/opt/dlami/nvme/data/raw_distill/gqa_train/2353126.jpg,What is inside the container?,gqa
197,54,/opt/dlami/nvme/data/raw_distill/gqa_train/2411087.jpg,Which kind of food is to the left of the vegetable?,gqa
197,55,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00004-of-00136_1834.jpg,How many hanging plants are there?,vqav2
197,56,/opt/dlami/nvme/data/raw_distill/gqa_train/2401558.jpg,The bottle is on what?,gqa
197,57,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00006-of-00136_1121.jpg,Is this a new bike?,vqav2
197,58,/opt/dlami/nvme/data/raw_distill/gqa_train/2385552.jpg,Do the jeans look blue and skinny?,gqa
197,59,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00007-of-00136_2413.jpg,How many cats are in the image?,vqav2
197,60,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00003-of-00020_1596.jpg,what is the name of this?,textvqa
197,61,/opt/dlami/nvme/data/raw_distill/gqa_train/2406396.jpg,Who is wearing the shirt?,gqa
197,62,/opt/dlami/nvme/data/raw_distill/gqa_train/4905.jpg,Is the wood drawer to the left or to the right of the bed that the pillow is on?,gqa
197,63,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00008-of-00020_799.jpg,what type of lemon does it say it is?,textvqa
197,64,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00002-of-00020_91.jpg,how many stories are in this book?,textvqa
197,65,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00006-of-00136_2605.jpg,Do you see a microphone?,vqav2
197,66,/opt/dlami/nvme/data/raw_distill/gqa_train/2318079.jpg,What color are the pants the person wears?,gqa
197,67,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00002-of-00020_791.jpg,what is the book title?,textvqa
197,68,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00009-of-00136_141.jpg,Have these motorcycles been abandoned?,vqav2
197,69,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00002-of-00136_1000.jpg,Can the giraffe see over the gate?,vqav2
197,70,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00002-of-00136_1944.jpg,What number is the hour hand on?,vqav2
197,71,/opt/dlami/nvme/data/raw_distill/gqa_train/2392691.jpg,What height is the grass covered by the leaves?,gqa
197,72,/opt/dlami/nvme/data/raw_distill/gqa_train/2975.jpg,Does the shirt have gray color?,gqa
197,73,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00002-of-00136_3053.jpg,What color is the tiles?,vqav2
197,74,/opt/dlami/nvme/data/raw_distill/gqa_train/2383373.jpg,Which kind of animal is in the grass?,gqa
197,75,/opt/dlami/nvme/data/raw_distill/gqa_train/997.jpg,What kind of furniture is orange?,gqa
197,76,/opt/dlami/nvme/data/raw_distill/gqa_train/2359629.jpg,What is in the basket near the boy?,gqa
197,77,/opt/dlami/nvme/data/raw_distill/gqa_train/2414197.jpg,Is the fence on the left side or on the right?,gqa
